Generation,evals,avg,std,min,max,best_one,fitness_best_one
475,208,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
476,222,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
477,192,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
478,216,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
479,198,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
480,200,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
481,216,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
482,212,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
483,232,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
484,204,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
485,210,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
486,226,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
487,200,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
488,210,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
489,196,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
490,210,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
491,190,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
492,208,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
493,190,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
494,210,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
495,224,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
496,214,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
497,198,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
498,210,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
499,214,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
500,210,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
